meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1792.9102096728175,0.042762224,-1.0427252e-06,3410.101262943286,3313.336564152466,-96.76469879082015,22.764400163914246,15.958015641155688,3.8392997,0.01944506,-435.8386,1792.9102096728175,99.83318,0.0,181.8190699939266,32.930607,65.40639132514966,181.8190699939266,116.41267866877695,-7.140006,0
1719.7480312996538,0.033094585,1.3256288e-05,3697.248531737336,3590.431074647041,-106.81745709029519,22.8433899676551,15.240894605852532,3.7685921,0.01487494,-459.61038,1719.7480312996538,108.41723,0.0,194.86885420251932,32.22691,73.4161919793519,194.86885420251932,121.45266222316742,-6.0364704,0
2083.119784712211,0.032523032,2.0770753e-07,3267.222033056749,3503.126765021452,235.90473196470293,20.362973002152486,15.544705684064091,4.0018787,0.028981535,-507.2245,2083.119784712211,83.39521,0.0,201.74088950502764,29.720827,67.7129427339704,201.74088950502764,134.02794677105726,-5.181903,0
1746.22469664941,0.04047765,3.0338206e-06,3160.5093370829773,3050.719076510388,-109.79026057258943,23.38986745243734,17.207817748921,3.5058653,0.013327618,-457.04883,1746.22469664941,102.61969,0.0,190.41804342135148,29.602497,95.76056196257365,190.41804342135148,94.65748145877784,-8.675661,0
1644.0200121461078,0.044443835,4.294266e-05,4650.926523307219,5825.467261738347,1174.5407384311275,23.202418649152342,16.045544396833552,3.4948256,0.009348189,-410.30942,1644.0200121461078,95.539474,0.0,175.62564499846297,37.565002,91.43616857570666,175.62564499846297,84.18947642275631,-9.530902,0
1946.2101136479241,0.037213802,2.9332562e-06,3699.6628719322616,3782.2907825791813,82.62791064691964,20.957786049274993,15.811560371439171,3.8848011,0.023401255,-500.0551,1946.2101136479241,94.181206,0.0,183.93170582347207,25.918674,87.30705785825097,183.93170582347207,96.6246479652211,-6.6003284,0
1892.9560488549641,0.03865671,2.2454606e-05,3298.827816710331,3310.6229859282475,11.795169217916737,20.84655950778643,16.03594480110422,3.7562912,0.013751408,-487.14398,1892.9560488549641,92.469284,0.0,149.39896882100535,31.752645,83.3644111580719,149.39896882100535,66.03455766293345,-6.7364163,0
1701.6699159793022,0.033310857,2.0518451e-05,3176.5597314047336,3499.120137199182,322.56040579444834,23.914816165894834,15.975187107186953,3.4816177,0.014757706,-454.6208,1701.6699159793022,108.799675,0.0,184.9972113558172,28.535103,69.29565774421802,184.9972113558172,115.70155361159918,-7.350056,0
1986.9890919868192,0.030654661,1.4537802e-06,3503.0743886992223,3384.244409140701,-118.82997955852125,21.55113603646408,16.042736963092192,3.8346548,0.02322508,-484.02042,1986.9890919868192,90.810234,0.0,178.6955271983718,32.008205,95.20902171067573,178.6955271983718,83.48650548769606,-5.45647,0
1963.238498344455,0.029185502,6.303864e-06,3597.8011729659675,3513.6797118906325,-84.12146107533499,22.8915492012672,16.34065986362389,3.9012406,0.019739335,-481.1767,1963.238498344455,93.38015,0.0,174.61411571650194,39.317287,95.76056196257365,174.61411571650194,78.8535537539283,-4.8686996,0
1660.4664314575323,0.037524737,4.464692e-07,2947.7780769363912,2582.609153665484,-365.16892327090727,23.345632664752383,16.669164302141958,3.4626505,0.012613869,-465.01962,1660.4664314575323,102.259445,0.0,164.81377845643496,42.325924,92.4986056779086,164.81377845643496,72.31517277852636,-8.024491,0
2063.7882892003818,0.034611464,9.778119e-07,4002.172220795439,3140.4299639530373,-861.7422568424017,21.599720189748744,15.301528549286703,3.878269,0.0261874,-491.36786,2063.7882892003818,88.00807,0.0,172.60850153728515,27.055006,86.30425076864258,172.60850153728515,86.30425076864258,-4.072035,0
1987.3921593881394,0.04569659,7.701721e-07,3134.430558752707,2902.703866836057,-231.72669191665,21.824519415611928,15.87024707781139,3.9180572,0.01978619,-472.4283,1987.3921593881394,87.11154,0.0,180.77186920887385,35.603954,83.3644111580719,180.77186920887385,97.40745805080195,-1.5749222,0
